;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.04,0.331757
1,-0.03999,0.333344
2,-0.03998,0.333344
3,-0.03997,0.333344
4,-0.03996,0.333344
5,-0.03995,0.333344
6,-0.03994,0.333344
7,-0.03993,0.333344
8,-0.03992,0.333344
9,-0.03991,0.333344
10,-0.0399,0.333344
11,-0.03989,0.333344
12,-0.03988,0.333344
13,-0.03987,0.333344
14,-0.03986,0.333344
15,-0.03985,0.333344
16,-0.03984,0.333344
17,-0.03983,0.334931
18,-0.03982,0.331757
19,-0.03981,0.334931
20,-0.0398,0.333344
21,-0.03979,0.333344
22,-0.03978,0.333344
23,-0.03977,0.333344
24,-0.03976,0.331757
25,-0.03975,0.331757
26,-0.03974,0.333344
27,-0.03973,0.333344
28,-0.03972,0.334931
29,-0.03971,0.331757
30,-0.0397,0.333344
31,-0.03969,0.333344
32,-0.03968,0.331757
33,-0.03967,0.331757
34,-0.03966,0.331757
35,-0.03965,0.331757
36,-0.03964,0.331757
37,-0.03963,0.334931
38,-0.03962,0.331757
39,-0.03961,0.333344
40,-0.0396,0.331757
41,-0.03959,0.331757
42,-0.03958,0.331757
43,-0.03957,0.331757
44,-0.03956,0.334931
45,-0.03955,0.331757
46,-0.03954,0.331757
47,-0.03953,0.331757
48,-0.03952,0.331757
49,-0.03951,0.331757
50,-0.0395,0.333344
51,-0.03949,0.331757
52,-0.03948,0.331757
53,-0.03947,0.331757
54,-0.03946,0.331757
55,-0.03945,0.331757
56,-0.03944,0.331757
57,-0.03943,0.331757
58,-0.03942,0.331757
59,-0.03941,0.331757
60,-0.0394,0.331757
61,-0.03939,0.331757
62,-0.03938,0.331757
63,-0.03937,0.331757
64,-0.03936,0.331757
65,-0.03935,0.331757
66,-0.03934,0.331757
67,-0.03933,0.331757
68,-0.03932,0.331757
69,-0.03931,0.331757
70,-0.0393,0.331757
71,-0.03929,0.331757
72,-0.03928,0.331757
73,-0.03927,0.331757
74,-0.03926,0.331757
75,-0.03925,0.331757
76,-0.03924,0.331757
77,-0.03923,0.331757
78,-0.03922,0.331757
79,-0.03921,0.331757
80,-0.0392,0.331757
81,-0.03919,0.331757
82,-0.03918,0.331757
83,-0.03917,0.331757
84,-0.03916,0.331757
85,-0.03915,0.331757
86,-0.03914,0.331757
87,-0.03913,0.331757
88,-0.03912,0.331757
89,-0.03911,0.331757
90,-0.0391,0.331757
91,-0.03909,0.331757
92,-0.03908,0.331757
93,-0.03907,0.331757
94,-0.03906,0.331757
95,-0.03905,0.331757
96,-0.03904,0.331757
97,-0.03903,0.331757
98,-0.03902,0.331757
99,-0.03901,0.331757
100,-0.039,0.331757
101,-0.03899,0.331757
102,-0.03898,0.334931
103,-0.03897,0.333344
104,-0.03896,0.333344
105,-0.03895,0.333344
106,-0.03894,0.333344
107,-0.03893,0.333344
108,-0.03892,0.333344
109,-0.03891,0.333344
110,-0.0389,0.333344
111,-0.03889,0.333344
112,-0.03888,0.333344
113,-0.03887,0.333344
114,-0.03886,0.333344
115,-0.03885,0.333344
116,-0.03884,0.333344
117,-0.03883,0.333344
118,-0.03882,0.333344
119,-0.03881,0.333344
120,-0.0388,0.333344
121,-0.03879,0.333344
122,-0.03878,0.333344
123,-0.03877,0.333344
124,-0.03876,0.333344
125,-0.03875,0.333344
126,-0.03874,0.333344
127,-0.03873,0.333344
128,-0.03872,0.333344
129,-0.03871,0.333344
130,-0.0387,0.331757
131,-0.03869,0.334931
132,-0.03868,0.333344
133,-0.03867,0.333344
134,-0.03866,0.333344
135,-0.03865,0.331757
136,-0.03864,0.334931
137,-0.03863,0.333344
138,-0.03862,0.331757
139,-0.03861,0.331757
140,-0.0386,0.331757
141,-0.03859,0.333344
142,-0.03858,0.333344
143,-0.03857,0.333344
144,-0.03856,0.333344
145,-0.03855,0.331757
146,-0.03854,0.331757
147,-0.03853,0.331757
148,-0.03852,0.331757
149,-0.03851,0.331757
150,-0.0385,0.331757
151,-0.03849,0.331757
152,-0.03848,0.331757
153,-0.03847,0.331757
154,-0.03846,0.331757
155,-0.03845,0.331757
156,-0.03844,0.331757
157,-0.03843,0.331757
158,-0.03842,0.331757
159,-0.03841,0.331757
160,-0.0384,0.331757
161,-0.03839,0.331757
162,-0.03838,0.331757
163,-0.03837,0.331757
164,-0.03836,0.331757
165,-0.03835,0.331757
166,-0.03834,0.331757
167,-0.03833,0.331757
168,-0.03832,0.331757
169,-0.03831,0.331757
170,-0.0383,0.331757
171,-0.03829,0.331757
172,-0.03828,0.331757
173,-0.03827,0.331757
174,-0.03826,0.331757
175,-0.03825,0.331757
176,-0.03824,0.331757
177,-0.03823,0.331757
178,-0.03822,0.331757
179,-0.03821,0.331757
180,-0.0382,0.331757
181,-0.03819,0.331757
182,-0.03818,0.331757
183,-0.03817,0.331757
184,-0.03816,0.331757
185,-0.03815,0.331757
186,-0.03814,0.331757
187,-0.03813,0.331757
188,-0.03812,0.331757
189,-0.03811,0.331757
190,-0.0381,0.331757
191,-0.03809,0.331757
192,-0.03808,0.331757
193,-0.03807,0.331757
194,-0.03806,0.331757
195,-0.03805,0.331757
196,-0.03804,0.331757
197,-0.03803,0.331757
198,-0.03802,0.331757
199,-0.03801,0.331757
200,-0.038,0.331757
201,-0.03799,0.331757
202,-0.03798,0.333344
203,-0.03797,0.333344
204,-0.03796,0.333344
205,-0.03795,0.333344
206,-0.03794,0.333344
207,-0.03793,0.333344
208,-0.03792,0.333344
209,-0.03791,0.334931
210,-0.0379,0.331757
211,-0.03789,0.333344
212,-0.03788,0.333344
213,-0.03787,0.333344
214,-0.03786,0.333344
215,-0.03785,0.333344
216,-0.03784,0.333344
217,-0.03783,0.334931
218,-0.03782,0.331757
219,-0.03781,0.331757
220,-0.0378,0.331757
221,-0.03779,0.331757
222,-0.03778,0.331757
223,-0.03777,0.331757
224,-0.03776,0.333344
225,-0.03775,0.333344
226,-0.03774,0.331757
227,-0.03773,0.331757
228,-0.03772,0.331757
229,-0.03771,0.331757
230,-0.0377,0.331757
231,-0.03769,0.331757
232,-0.03768,0.331757
233,-0.03767,0.331757
234,-0.03766,0.331757
235,-0.03765,0.331757
236,-0.03764,0.331757
237,-0.03763,0.331757
238,-0.03762,0.331757
239,-0.03761,0.331757
240,-0.0376,0.331757
241,-0.03759,0.331757
242,-0.03758,0.331757
243,-0.03757,0.331757
244,-0.03756,0.331757
245,-0.03755,0.331757
246,-0.03754,0.331757
247,-0.03753,0.331757
248,-0.03752,0.331757
249,-0.03751,0.331757
250,-0.0375,0.331757
251,-0.03749,0.331757
252,-0.03748,0.331757
253,-0.03747,0.331757
254,-0.03746,0.331757
255,-0.03745,0.331757
256,-0.03744,0.334931
257,-0.03743,0.331757
258,-0.03742,0.334931
259,-0.03741,0.331757
260,-0.0374,0.333344
261,-0.03739,0.331757
262,-0.03738,0.331757
263,-0.03737,0.333344
264,-0.03736,0.331757
265,-0.03735,0.331757
266,-0.03734,0.331757
267,-0.03733,0.331757
268,-0.03732,0.331757
269,-0.03731,0.331757
270,-0.0373,0.331757
271,-0.03729,0.331757
272,-0.03728,0.331757
273,-0.03727,0.331757
274,-0.03726,0.331757
275,-0.03725,0.331757
276,-0.03724,0.331757
277,-0.03723,0.333344
278,-0.03722,0.333344
279,-0.03721,0.331757
280,-0.0372,0.331757
281,-0.03719,0.331757
282,-0.03718,0.331757
283,-0.03717,0.331757
284,-0.03716,0.331757
285,-0.03715,0.331757
286,-0.03714,0.331757
287,-0.03713,0.331757
288,-0.03712,0.331757
289,-0.03711,0.331757
290,-0.0371,0.331757
291,-0.03709,0.331757
292,-0.03708,0.331757
293,-0.03707,0.331757
294,-0.03706,0.331757
295,-0.03705,0.331757
296,-0.03704,0.331757
297,-0.03703,0.331757
298,-0.03702,0.331757
299,-0.03701,0.331757
300,-0.037,0.331757
301,-0.03699,0.331757
302,-0.03698,0.334931
303,-0.03697,0.333344
304,-0.03696,0.333344
305,-0.03695,0.334931
306,-0.03694,0.331757
307,-0.03693,0.331757
308,-0.03692,0.333344
309,-0.03691,0.333344
310,-0.0369,0.333344
311,-0.03689,0.333344
312,-0.03688,0.331757
313,-0.03687,0.334931
314,-0.03686,0.333344
315,-0.03685,0.333344
316,-0.03684,0.331757
317,-0.03683,0.334931
318,-0.03682,0.333344
319,-0.03681,0.331757
320,-0.0368,0.334931
321,-0.03679,0.331757
322,-0.03678,0.331757
323,-0.03677,0.331757
324,-0.03676,0.331757
325,-0.03675,0.334931
326,-0.03674,0.331757
327,-0.03673,0.331757
328,-0.03672,0.331757
329,-0.03671,0.333344
330,-0.0367,0.331757
331,-0.03669,0.331757
332,-0.03668,0.333344
333,-0.03667,0.333344
334,-0.03666,0.331757
335,-0.03665,0.331757
336,-0.03664,0.331757
337,-0.03663,0.331757
338,-0.03662,0.331757
339,-0.03661,0.331757
340,-0.0366,0.331757
341,-0.03659,0.331757
342,-0.03658,0.331757
343,-0.03657,0.331757
344,-0.03656,0.331757
345,-0.03655,0.331757
346,-0.03654,0.331757
347,-0.03653,0.331757
348,-0.03652,0.331757
349,-0.03651,0.331757
350,-0.0365,0.331757
351,-0.03649,0.331757
352,-0.03648,0.331757
353,-0.03647,0.331757
354,-0.03646,0.331757
355,-0.03645,0.331757
356,-0.03644,0.331757
357,-0.03643,0.331757
358,-0.03642,0.331757
359,-0.03641,0.331757
360,-0.0364,0.331757
361,-0.03639,0.331757
362,-0.03638,0.331757
363,-0.03637,0.331757
364,-0.03636,0.331757
365,-0.03635,0.331757
366,-0.03634,0.331757
367,-0.03633,0.331757
368,-0.03632,0.331757
369,-0.03631,0.331757
370,-0.0363,0.331757
371,-0.03629,0.331757
372,-0.03628,0.331757
373,-0.03627,0.331757
374,-0.03626,0.331757
375,-0.03625,0.331757
376,-0.03624,0.331757
377,-0.03623,0.331757
378,-0.03622,0.331757
379,-0.03621,0.331757
380,-0.0362,0.331757
381,-0.03619,0.331757
382,-0.03618,0.331757
383,-0.03617,0.331757
384,-0.03616,0.331757
385,-0.03615,0.331757
386,-0.03614,0.331757
387,-0.03613,0.331757
388,-0.03612,0.331757
389,-0.03611,0.331757
390,-0.0361,0.331757
391,-0.03609,0.331757
392,-0.03608,0.331757
393,-0.03607,0.331757
394,-0.03606,0.331757
395,-0.03605,0.331757
396,-0.03604,0.331757
397,-0.03603,0.331757
398,-0.03602,0.331757
399,-0.03601,0.331757
400,-0.036,0.331757
401,-0.03599,0.331757
402,-0.03598,0.333344
403,-0.03597,0.333344
404,-0.03596,0.333344
405,-0.03595,0.333344
406,-0.03594,0.333344
407,-0.03593,0.334931
408,-0.03592,0.331757
409,-0.03591,0.334931
410,-0.0359,0.331757
411,-0.03589,0.331757
412,-0.03588,0.333344
413,-0.03587,0.331757
414,-0.03586,0.331757
415,-0.03585,0.331757
416,-0.03584,0.331757
417,-0.03583,0.331757
418,-0.03582,0.331757
419,-0.03581,0.331757
420,-0.0358,0.331757
421,-0.03579,0.331757
422,-0.03578,0.331757
423,-0.03577,0.331757
424,-0.03576,0.333344
425,-0.03575,0.331757
426,-0.03574,0.331757
427,-0.03573,0.331757
428,-0.03572,0.331757
429,-0.03571,0.331757
430,-0.0357,0.331757
431,-0.03569,0.331757
432,-0.03568,0.331757
433,-0.03567,0.331757
434,-0.03566,0.333344
435,-0.03565,0.331757
436,-0.03564,0.331757
437,-0.03563,0.331757
438,-0.03562,0.331757
439,-0.03561,0.331757
440,-0.0356,0.331757
